GEO.id,GEO.id2,GEO.display-label,POPGROUP.id,POPGROUP.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03
0500000US29137,29137,"Monroe County, Missouri",002,White alone,8237,12,8237,(X)
0500000US29139,29139,"Montgomery County, Missouri",002,White alone,11473,38,11473,(X)
0500000US29141,29141,"Morgan County, Missouri",002,White alone,19475,61,19475,(X)
0500000US29143,29143,"New Madrid County, Missouri",002,White alone,14998,54,14998,(X)
0500000US29143,29143,"New Madrid County, Missouri",004,Black or African American alone,2975,118,2975,(X)
0500000US29145,29145,"Newton County, Missouri",002,White alone,53461,226,53461,(X)
0500000US29145,29145,"Newton County, Missouri",004,Black or African American alone,574,113,574,(X)
0500000US29145,29145,"Newton County, Missouri",006,"American Indian and Alaska Native alone (300, A01-Z99)",1561,300,1561,(X)
0500000US29145,29145,"Newton County, Missouri",012,Asian alone (400-499),849,99,849,(X)
0500000US29147,29147,"Nodaway County, Missouri",002,White alone,21821,45,21821,(X)
0500000US29147,29147,"Nodaway County, Missouri",004,Black or African American alone,663,71,663,(X)
0500000US29149,29149,"Oregon County, Missouri",002,White alone,10470,53,10470,(X)
0500000US29151,29151,"Osage County, Missouri",002,White alone,13530,69,13530,(X)
0500000US29153,29153,"Ozark County, Missouri",002,White alone,9203,32,9203,(X)
0500000US29155,29155,"Pemiscot County, Missouri",002,White alone,12528,91,12528,(X)
0500000US29155,29155,"Pemiscot County, Missouri",004,Black or African American alone,4844,137,4844,(X)
0500000US29157,29157,"Perry County, Missouri",002,White alone,18587,69,18587,(X)
0500000US29159,29159,"Pettis County, Missouri",002,White alone,38154,323,38154,(X)
0500000US29159,29159,"Pettis County, Missouri",004,Black or African American alone,1202,131,1202,(X)
0500000US29159,29159,"Pettis County, Missouri",070,Some other race alone,1223,291,1223,(X)
0500000US29161,29161,"Phelps County, Missouri",002,White alone,40954,153,40954,(X)
0500000US29161,29161,"Phelps County, Missouri",004,Black or African American alone,1128,224,1128,(X)
0500000US29161,29161,"Phelps County, Missouri",012,Asian alone (400-499),1552,142,1552,(X)
0500000US29163,29163,"Pike County, Missouri",002,White alone,16619,72,16619,(X)
0500000US29163,29163,"Pike County, Missouri",004,Black or African American alone,1195,132,1195,(X)
0500000US29165,29165,"Platte County, Missouri",002,White alone,81177,350,81177,(X)
0500000US29165,29165,"Platte County, Missouri",004,Black or African American alone,5976,338,5976,(X)
0500000US29165,29165,"Platte County, Missouri",012,Asian alone (400-499),2409,165,2409,(X)
0500000US29165,29165,"Platte County, Missouri",070,Some other race alone,862,312,862,(X)
0500000US29167,29167,"Polk County, Missouri",002,White alone,29706,146,29706,(X)
0500000US29169,29169,"Pulaski County, Missouri",002,White alone,39986,473,39986,(X)
0500000US29169,29169,"Pulaski County, Missouri",004,Black or African American alone,6497,398,6497,(X)
0500000US29169,29169,"Pulaski County, Missouri",012,Asian alone (400-499),1501,378,1501,(X)
0500000US29169,29169,"Pulaski County, Missouri",070,Some other race alone,1679,445,1679,(X)
0500000US29171,29171,"Putnam County, Missouri",002,White alone,4790,23,4790,(X)
0500000US29173,29173,"Ralls County, Missouri",002,White alone,9923,25,9923,(X)
0500000US29175,29175,"Randolph County, Missouri",002,White alone,22756,104,22756,(X)
0500000US29175,29175,"Randolph County, Missouri",004,Black or African American alone,1259,186,1259,(X)
0500000US29177,29177,"Ray County, Missouri",002,White alone,22049,67,22049,(X)
0500000US29179,29179,"Reynolds County, Missouri",002,White alone,6327,20,6327,(X)
0500000US29181,29181,"Ripley County, Missouri",002,White alone,13492,40,13492,(X)
0500000US29183,29183,"St. Charles County, Missouri",002,White alone,338626,581,338626,(X)
0500000US29183,29183,"St. Charles County, Missouri",004,Black or African American alone,16829,557,16829,(X)
0500000US29183,29183,"St. Charles County, Missouri",006,"American Indian and Alaska Native alone (300, A01-Z99)",727,176,727,(X)
0500000US29183,29183,"St. Charles County, Missouri",012,Asian alone (400-499),8614,345,8614,(X)
0500000US29183,29183,"St. Charles County, Missouri",070,Some other race alone,2067,580,2067,(X)
0500000US29185,29185,"St. Clair County, Missouri",002,White alone,9132,39,9132,(X)
0500000US29186,29186,"Ste. Genevieve County, Missouri",002,White alone,17382,3,17382,(X)
0500000US29187,29187,"St. Francois County, Missouri",002,White alone,61477,142,61477,(X)
0500000US29187,29187,"St. Francois County, Missouri",004,Black or African American alone,3158,227,3158,(X)
0500000US29189,29189,"St. Louis County, Missouri",002,White alone,697037,1091,697037,(X)
0500000US29189,29189,"St. Louis County, Missouri",004,Black or African American alone,233777,1298,233777,(X)
0500000US29189,29189,"St. Louis County, Missouri",006,"American Indian and Alaska Native alone (300, A01-Z99)",1462,291,1462,(X)
0500000US29189,29189,"St. Louis County, Missouri",012,Asian alone (400-499),37765,784,37765,(X)
0500000US29189,29189,"St. Louis County, Missouri",070,Some other race alone,6570,984,6570,(X)
0500000US29195,29195,"Saline County, Missouri",002,White alone,19924,252,19924,(X)
0500000US29195,29195,"Saline County, Missouri",004,Black or African American alone,1150,153,1150,(X)
0500000US29195,29195,"Saline County, Missouri",070,Some other race alone,879,257,879,(X)
0500000US29197,29197,"Schuyler County, Missouri",002,White alone,4307,21,4307,(X)
0500000US29199,29199,"Scotland County, Missouri",002,White alone,4815,40,4815,(X)
0500000US29201,29201,"Scott County, Missouri",002,White alone,33574,93,33574,(X)
0500000US29201,29201,"Scott County, Missouri",004,Black or African American alone,4406,308,4406,(X)
0500000US29203,29203,"Shannon County, Missouri",002,White alone,7955,43,7955,(X)
0500000US29205,29205,"Shelby County, Missouri",002,White alone,6051,5,6051,(X)
0500000US29207,29207,"Stoddard County, Missouri",002,White alone,29003,52,29003,(X)
0500000US29207,29207,"Stoddard County, Missouri",004,Black or African American alone,446,93,446,(X)
0500000US29209,29209,"Stone County, Missouri",002,White alone,30345,101,30345,(X)
0500000US29211,29211,"Sullivan County, Missouri",002,White alone,6111,104,6111,(X)
0500000US29213,29213,"Taney County, Missouri",002,White alone,49873,360,49873,(X)
0500000US29213,29213,"Taney County, Missouri",070,Some other race alone,1042,362,1042,(X)
0500000US29215,29215,"Texas County, Missouri",002,White alone,23932,85,23932,(X)
0500000US29215,29215,"Texas County, Missouri",004,Black or African American alone,452,93,452,(X)
0500000US29217,29217,"Vernon County, Missouri",002,White alone,20080,60,20080,(X)
0500000US29219,29219,"Warren County, Missouri",002,White alone,31141,372,31141,(X)
0500000US29221,29221,"Washington County, Missouri",002,White alone,23750,45,23750,(X)
0500000US29221,29221,"Washington County, Missouri",004,Black or African American alone,491,103,491,(X)
0500000US29223,29223,"Wayne County, Missouri",002,White alone,13005,17,13005,(X)
0500000US29225,29225,"Webster County, Missouri",002,White alone,34986,107,34986,(X)
0500000US29225,29225,"Webster County, Missouri",004,Black or African American alone,491,48,491,(X)
0500000US29227,29227,"Worth County, Missouri",002,White alone,2028,26,2028,(X)
0500000US29229,29229,"Wright County, Missouri",002,White alone,17760,89,17760,(X)
0500000US29510,29510,"St. Louis city, Missouri",002,White alone,145402,555,145402,(X)
0500000US29510,29510,"St. Louis city, Missouri",004,Black or African American alone,151566,737,151566,(X)
0500000US29510,29510,"St. Louis city, Missouri",006,"American Indian and Alaska Native alone (300, A01-Z99)",737,172,737,(X)
0500000US29510,29510,"St. Louis city, Missouri",012,Asian alone (400-499),9044,479,9044,(X)
0500000US29510,29510,"St. Louis city, Missouri",070,Some other race alone,2609,437,2609,(X)
0500000US30001,30001,"Beaverhead County, Montana",002,White alone,8852,19,8852,(X)
0500000US30003,30003,"Big Horn County, Montana",002,White alone,4371,110,4371,(X)
0500000US30003,30003,"Big Horn County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",8303,217,8303,(X)
0500000US30005,30005,"Blaine County, Montana",002,White alone,3161,23,3161,(X)
0500000US30005,30005,"Blaine County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",3246,78,3246,(X)
0500000US30007,30007,"Broadwater County, Montana",002,White alone,5403,45,5403,(X)
0500000US30009,30009,"Carbon County, Montana",002,White alone,9901,59,9901,(X)
0500000US30011,30011,"Carter County, Montana",002,White alone,1210,108,1210,(X)
0500000US30013,30013,"Cascade County, Montana",002,White alone,72774,246,72774,(X)
0500000US30013,30013,"Cascade County, Montana",004,Black or African American alone,1020,116,1020,(X)
0500000US30013,30013,"Cascade County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",3759,304,3759,(X)
0500000US30013,30013,"Cascade County, Montana",012,Asian alone (400-499),757,166,757,(X)
0500000US30015,30015,"Chouteau County, Montana",002,White alone,4456,7,4456,(X)
0500000US30015,30015,"Chouteau County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",1162,61,1162,(X)
0500000US30017,30017,"Custer County, Montana",002,White alone,11304,72,11304,(X)
0500000US30019,30019,"Daniels County, Montana",002,White alone,1726,154,1726,(X)
0500000US30021,30021,"Dawson County, Montana",002,White alone,8897,36,8897,(X)
0500000US30023,30023,"Deer Lodge County, Montana",002,White alone,8597,46,8597,(X)
0500000US30025,30025,"Fallon County, Montana",002,White alone,2952,117,2952,(X)
0500000US30027,30027,"Fergus County, Montana",002,White alone,10927,80,10927,(X)
0500000US30029,30029,"Flathead County, Montana",002,White alone,88607,396,88607,(X)
0500000US30029,30029,"Flathead County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",1446,253,1446,(X)
0500000US30031,30031,"Gallatin County, Montana",002,White alone,90417,266,90417,(X)
0500000US30031,30031,"Gallatin County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",972,169,972,(X)
0500000US30031,30031,"Gallatin County, Montana",012,Asian alone (400-499),1187,189,1187,(X)
0500000US30033,30033,"Garfield County, Montana",002,White alone,1022,92,1022,(X)
0500000US30035,30035,"Glacier County, Montana",002,White alone,4597,117,4597,(X)
0500000US30035,30035,"Glacier County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",8705,150,8705,(X)
0500000US30037,30037,"Golden Valley County, Montana",002,White alone,732,108,732,(X)
0500000US30039,30039,"Granite County, Montana",002,White alone,3122,28,3122,(X)
0500000US30041,30041,"Hill County, Montana",002,White alone,12036,62,12036,(X)
0500000US30041,30041,"Hill County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",3812,136,3812,(X)
0500000US30043,30043,"Jefferson County, Montana",002,White alone,10931,35,10931,(X)
0500000US30045,30045,"Judith Basin County, Montana",002,White alone,1966,18,1966,(X)
0500000US30047,30047,"Lake County, Montana",002,White alone,19995,112,19995,(X)
0500000US30047,30047,"Lake County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",7042,342,7042,(X)
0500000US30049,30049,"Lewis and Clark County, Montana",002,White alone,61200,188,61200,(X)
0500000US30049,30049,"Lewis and Clark County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",1683,230,1683,(X)
0500000US30051,30051,"Liberty County, Montana",002,White alone,2279,134,2279,(X)
0500000US30053,30053,"Lincoln County, Montana",002,White alone,18556,30,18556,(X)
0500000US30055,30055,"McCone County, Montana",002,White alone,1636,117,1636,(X)
0500000US30057,30057,"Madison County, Montana",002,White alone,7433,85,7433,(X)
0500000US30059,30059,"Meagher County, Montana",002,White alone,1869,139,1869,(X)
0500000US30061,30061,"Mineral County, Montana",002,White alone,4172,30,4172,(X)
0500000US30063,30063,"Missoula County, Montana",002,White alone,103255,380,103255,(X)
0500000US30063,30063,"Missoula County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",2868,338,2868,(X)
0500000US30063,30063,"Missoula County, Montana",012,Asian alone (400-499),1403,230,1403,(X)
0500000US30065,30065,"Musselshell County, Montana",002,White alone,4589,134,4589,(X)
0500000US30067,30067,"Park County, Montana",002,White alone,15123,69,15123,(X)
0500000US30069,30069,"Petroleum County, Montana",002,White alone,443,71,443,(X)
0500000US30071,30071,"Phillips County, Montana",002,White alone,3634,23,3634,(X)
0500000US30071,30071,"Phillips County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",395,47,395,(X)
0500000US30073,30073,"Pondera County, Montana",002,White alone,5103,50,5103,(X)
0500000US30073,30073,"Pondera County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",911,31,911,(X)
0500000US30075,30075,"Powder River County, Montana",002,White alone,1635,108,1635,(X)
0500000US30077,30077,"Powell County, Montana",002,White alone,6438,48,6438,(X)
0500000US30077,30077,"Powell County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",272,45,272,(X)
0500000US30079,30079,"Prairie County, Montana",002,White alone,1329,97,1329,(X)
0500000US30081,30081,"Ravalli County, Montana",002,White alone,39020,140,39020,(X)
0500000US30083,30083,"Richland County, Montana",002,White alone,10532,84,10532,(X)
0500000US30085,30085,"Roosevelt County, Montana",002,White alone,4093,20,4093,(X)
0500000US30085,30085,"Roosevelt County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",6177,198,6177,(X)
0500000US30087,30087,"Rosebud County, Montana",002,White alone,5706,82,5706,(X)
0500000US30087,30087,"Rosebud County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",3205,130,3205,(X)
0500000US30089,30089,"Sanders County, Montana",002,White alone,10387,47,10387,(X)
0500000US30089,30089,"Sanders County, Montana",006,"American Indian and Alaska Native alone (300, A01-Z99)",509,54,509,(X)
0500000US30091,30091,"Sheridan County, Montana",002,White alone,3367,155,3367,(X)
0500000US30093,30093,"Silver Bow County, Montana",002,White alone,32701,133,32701,(X)
0500000US30095,30095,"Stillwater County, Montana",002,White alone,8893,103,8893,(X)
0500000US30097,30097,"Sweet Grass County, Montana",002,White alone,3486,45,3486,(X)
